0,rmse,SLATB001,SPAN,EFFTB003,TMNFTB003,CVO,FLTB003,TDWI,CVL,TEFFMX,EFFTB001,KDIFTB003
823,0.081743658,0.001856654,45.66923211,0.660450508,1.071948379,0.808886705,0.531607616,41.88044022,0.879429127,43.2652852,0.607256471,0.442451207
2208,0.081779192,0.001905284,39.40326346,0.635665862,1.146295859,0.866009113,0.486202568,45.9822856,0.701103353,42.5478777,0.45650962,0.589164591
1455,0.082034362,0.0019089,41.56905495,0.620360415,1.189500512,0.833073467,0.517383939,42.02013546,0.589268691,44.81879919,0.507025924,0.522533725
1603,0.082131259,0.001914551,40.93106076,0.64994094,1.19972993,0.798717923,0.517394553,53.84795596,0.698325222,43.98443441,0.486735749,0.627026494
2485,0.082159443,0.001776214,43.46707776,0.623788271,1.187127877,0.709809179,0.591528949,37.48706823,0.575942143,41.1417822,0.540410586,0.605882729
1365,0.082236665,0.002147634,40.21117038,0.592466327,1.157291594,0.848241593,0.511501083,41.45089715,0.538345372,44.99551482,0.459811811,0.542730098
2078,0.082303528,0.001808789,42.60805332,0.590931969,1.187129601,0.869154562,0.487919146,50.94574016,0.672069781,41.07154205,0.529500129,0.565954556
786,0.082785354,0.002143653,43.15170646,0.660347033,1.039987128,0.867383678,0.475434467,46.23919932,0.799410847,41.05435015,0.60171929,0.373873688
2103,0.082848886,0.002050913,40.54277108,0.617582606,1.166698404,0.861437257,0.504120189,43.05869947,0.723993327,41.74502841,0.505711429,0.630650827
521,0.083065492,0.002443759,38.9066703,0.67466886,0.982620659,0.900154136,0.502995704,39.28802604,0.674117777,42.06881655,0.547060233,0.318862959
2434,0.083224415,0.001798748,45.92245395,0.667069185,1.115329057,0.854799284,0.580881932,45.51684882,0.562958391,41.18689445,0.488340117,0.586773425
814,0.083229091,0.00163085,38.32435016,0.674129505,1.130287315,0.821363325,0.518280852,48.89531895,0.870500161,43.75980793,0.529296585,0.448052008
1827,0.083342745,0.002038933,45.15475092,0.631193224,1.170702033,0.807021855,0.477112918,50.70315814,0.753799946,42.29540036,0.491255248,0.562660453
223,0.083364087,0.00187485,47.98906342,0.571272299,1.117270728,0.793154395,0.610720917,46.0953913,0.607540282,39.60753218,0.50550104,0.432573848
1425,0.083371206,0.002211682,40.18653575,0.639968826,1.138900413,0.831698279,0.522877542,38.57200573,0.584570841,44.29632334,0.394753826,0.61672731
1590,0.083423853,0.002061559,43.13217644,0.502421633,1.166749604,0.854414547,0.525452756,49.85810684,0.57101302,43.67203111,0.538187552,0.556693296
1144,0.083609016,0.002071929,42.8977244,0.568233148,1.18926846,0.808182482,0.518302954,65.70471441,0.756244952,43.69636978,0.474837483,0.642565778
1327,0.083699492,0.002147846,39.39607698,0.548933778,1.174997537,0.828141909,0.532260223,47.04147532,0.632728014,36.7065195,0.477981439,0.56565269
1185,0.083942291,0.002048201,44.91394347,0.575102875,1.133229883,0.857379901,0.548745368,49.0866738,0.913229369,44.52231565,0.505300294,0.573071204
1615,0.084080972,0.001989128,42.04318162,0.625556446,1.177558722,0.818081982,0.505846209,55.89231493,0.687880949,44.13840324,0.502334785,0.58260761
2283,0.084745755,0.002308849,44.79345845,0.674685344,1.003232617,0.859331795,0.494520503,44.92043539,0.673467552,43.73287046,0.475515273,0.515071611
1956,0.084817955,0.002024859,42.94261716,0.619680101,1.175373727,0.805233691,0.48322063,45.04874533,0.621692726,41.90152013,0.41785485,0.541185195
2235,0.084906776,0.002144545,47.13046677,0.628522399,1.107391705,0.849360424,0.545276905,41.6171981,0.735532258,43.68831134,0.464011749,0.548484462
1081,0.084972901,0.001764873,43.5648697,0.565681021,1.199908926,0.786707084,0.534894799,45.11424311,0.679879848,43.69338904,0.511356865,0.595209645
2025,0.085135257,0.002214621,47.37588644,0.614880469,1.121672424,0.862616001,0.492970387,40.21637777,0.614696433,43.76236295,0.503599401,0.58606566
2193,0.08514578,0.00186611,43.51976563,0.630167372,1.094008133,0.860912854,0.528030346,45.02817791,0.696041949,42.53747466,0.488074934,0.628886755
149,0.085168749,0.002312269,48.21772177,0.550675131,1.197071037,0.858750005,0.492387007,39.36462396,0.882929148,38.33311621,0.270757263,0.314328715
1929,0.085221829,0.00186353,44.04997194,0.5055321,1.199683943,0.841138977,0.558892648,42.29758627,0.683090798,41.03326085,0.490711489,0.501020473
755,0.085343922,0.001889999,39.35838441,0.612647308,1.177059295,0.887049364,0.475187378,35.84670038,0.833551782,39.16361106,0.531239892,0.474573429
1143,0.08542613,0.001963322,45.9527898,0.538699547,1.159795036,0.820735725,0.525607201,48.76421532,0.64313875,42.8726591,0.499171493,0.434578717
1521,0.085496096,0.002272625,42.73330622,0.612163829,1.16093012,0.838992622,0.568841205,49.2580559,0.629763314,43.71148435,0.349046528,0.501932199
2444,0.085531921,0.002040095,43.63183434,0.583049203,1.152867049,0.840279486,0.585021947,47.65106762,0.639171794,39.47160416,0.468162533,0.464168738
1404,0.08639663,0.002146168,38.52013266,0.591280289,1.186667207,0.810917519,0.519818818,68.35476697,0.572257572,44.27523564,0.44779928,0.5238863
1628,0.086467832,0.001851255,40.80306191,0.633292782,1.160135402,0.803323549,0.530693626,40.57552843,0.657618826,44.01253882,0.464184065,0.55152989
1214,0.086483032,0.001828882,43.73984649,0.645727687,1.128181378,0.784320803,0.519781194,51.37412752,0.764228409,44.33323823,0.459031804,0.54395454
2065,0.0865609,0.002054288,43.04131179,0.58549558,1.106348982,0.832890872,0.524423262,50.39870897,0.613412608,44.11963487,0.515250711,0.576986934
2237,0.086917828,0.001823572,44.31537925,0.674765483,1.125051456,0.793460944,0.465254006,46.2234561,0.705201741,43.30005459,0.521526422,0.515540819
1831,0.086942824,0.00190911,46.26255035,0.593538577,1.183846689,0.745430847,0.479746958,42.93807874,0.738013302,41.55527904,0.520499561,0.598772527
1816,0.086991933,0.002152325,39.0576154,0.583629725,1.167827402,0.802715408,0.475491245,50.04177414,0.70613272,42.34707348,0.508240174,0.523280597
1266,0.08705468,0.001573961,44.15996058,0.650192282,1.155002794,0.818372583,0.510681311,54.12109168,0.737571966,44.29274578,0.495694883,0.634376402
1335,0.087097417,0.002288353,39.19557063,0.586546657,1.146089856,0.827464846,0.530808342,38.83618194,0.639903006,36.37867731,0.459696249,0.574066411
2449,0.087289013,0.00199536,45.44341123,0.591754798,1.120361034,0.789502923,0.56426982,49.58956938,0.546495089,39.88243536,0.507067314,0.539657842
428,0.087330108,0.001961398,43.55892882,0.542197746,1.16660232,0.877844697,0.54669943,30.6118627,0.791459688,41.14317259,0.531920703,0.43822118
1448,0.087377098,0.00204029,42.68802423,0.633831575,1.185209669,0.820361363,0.515282396,41.03745529,0.607840277,43.15413143,0.454054476,0.476730001
1681,0.087447652,0.002273482,45.60577373,0.573435319,1.068599165,0.860438083,0.503473913,38.29214496,0.666925063,44.70153325,0.54032403,0.701127813
2290,0.087529559,0.002052393,41.79687368,0.64854083,1.101810058,0.796068783,0.555687874,54.38862397,0.721753629,44.78155154,0.449379244,0.528573073
2442,0.087661531,0.00211692,44.65365477,0.599421769,1.186500815,0.815047214,0.562078902,42.48344894,0.831303923,40.651087,0.432291641,0.600043017
1377,0.087707168,0.002260164,39.760203,0.602524413,1.132605116,0.837706115,0.512411744,41.97400453,0.575286981,43.24368877,0.449658797,0.546201316
1424,0.087748251,0.002167422,38.66143745,0.582648121,1.185883685,0.806559455,0.543861318,46.23337153,0.630206322,43.86512007,0.4578149,0.602353344
696,0.087802828,0.002075313,48.12190832,0.658750268,1.060228004,0.712925799,0.571221514,46.0326329,0.753996743,39.50148099,0.611172104,0.353928729
849,0.08780536,0.001703257,45.19879062,0.647392169,1.196798297,0.789088185,0.504909996,40.84147146,0.710747581,43.4471325,0.426716568,0.464036173
847,0.087811265,0.001894117,42.32933399,0.642095086,1.166283556,0.769819224,0.503693297,43.58520574,0.67378294,43.63604585,0.454832744,0.493945151
1997,0.087812256,0.002108599,43.7852341,0.613991714,1.165364659,0.84752701,0.46546259,45.12679257,0.624693376,42.19574468,0.375352827,0.537995589
2413,0.087968072,0.002186044,43.20605672,0.610830567,1.175549588,0.839594993,0.584560198,50.13832364,0.57407214,41.09004337,0.407690953,0.589202707
1031,0.088045868,0.00194693,46.00171013,0.625484091,1.186102299,0.787626181,0.501828947,46.2266569,0.705848473,44.34894121,0.488840739,0.487294165
1801,0.088233219,0.00195635,44.47842575,0.605521323,1.187837159,0.732221999,0.562889488,43.84885766,0.748593277,42.37672174,0.476373436,0.606549507
2253,0.08828446,0.001947816,41.82528092,0.639583822,1.167117076,0.830873385,0.505248368,50.10767784,0.648425255,42.14768068,0.495591443,0.490016407
1355,0.088497757,0.002352511,39.1988316,0.549296148,1.176609684,0.868386953,0.526000437,39.02759254,0.513058068,43.51351814,0.425753301,0.567877346
1331,0.088576137,0.001870275,40.87621439,0.584407173,1.168606126,0.819326447,0.527668794,46.13539618,0.641791642,44.15742661,0.501730315,0.50572428
1765,0.088732967,0.002024,43.30178978,0.583942572,1.162894642,0.787886853,0.466479525,46.82948716,0.731312116,42.48953446,0.507259581,0.555895858
2388,0.088769686,0.001629155,45.55193005,0.665332314,1.127600097,0.802502088,0.582218182,43.58854405,0.662657499,40.7595584,0.46535831,0.557777376
2261,0.088820601,0.002173937,37.62822891,0.617253357,1.164931788,0.84751678,0.47808556,43.04905046,0.779784268,41.34060379,0.56469422,0.524861446
1945,0.089038723,0.001844695,40.97828404,0.646026561,1.188971143,0.789561879,0.485173447,50.93986097,0.661568833,42.09223498,0.427060454,0.510906848
2329,0.089249768,0.001914286,45.57710701,0.623201572,1.172573511,0.734905196,0.583746021,50.0084772,0.627803474,40.54562727,0.414639931,0.542217899
976,0.089270844,0.001829492,46.31436157,0.66691665,1.178905082,0.726989519,0.487529337,39.83873746,0.705340235,44.6081885,0.461099998,0.534986219
1390,0.089300134,0.002027064,40.31548092,0.597513585,1.173806117,0.834191019,0.511563513,41.65233023,0.504221505,43.87232976,0.497561412,0.604822635
1724,0.089529963,0.002150321,45.43076075,0.537601399,1.119436054,0.865709288,0.484469097,39.16961766,0.659676386,44.13284932,0.537850778,0.589215129
1666,0.089634805,0.00227,47.05618757,0.532999496,1.083451403,0.873036356,0.490101032,40.44348884,0.6495338,44.56956241,0.559030113,0.690932807
1599,0.089703503,0.002055848,41.68743089,0.639058306,1.199618704,0.839427378,0.522337282,43.1426599,0.649927154,43.87569644,0.545835885,0.883774935
1147,0.089954233,0.001536886,47.68045319,0.623315768,1.19986758,0.798145457,0.529422625,41.98474927,0.689360994,44.42528316,0.557632243,0.460464894
2409,0.090077319,0.001584741,43.97647451,0.63137373,1.16394738,0.8269187,0.585310885,41.1488804,0.60170986,40.07370689,0.513044154,0.54845129
148,0.090300959,0.002212689,50.38402194,0.543872725,1.148010276,0.881043163,0.515961359,34.86829049,0.913064757,36.39045202,0.297384044,0.360349298
875,0.090320822,0.001908504,43.53885254,0.674118654,1.133077258,0.778361708,0.492379899,51.3624783,0.621360785,44.17935792,0.450733545,0.492327998
1808,0.090508693,0.001947014,44.32866675,0.617008675,1.162251885,0.813740943,0.568702029,47.855721,0.715500134,42.35700373,0.477159057,0.542721269
2265,0.090531129,0.002791615,42.82812968,0.587030584,1.12533882,0.802146046,0.469432037,46.35568878,0.573148082,44.45432405,0.520393669,0.533263009
1978,0.090542817,0.001916217,42.53149083,0.643215856,1.154152998,0.832326194,0.474934106,42.77730801,0.698576225,43.62644475,0.42745691,0.522058094
418,0.090658209,0.002131135,44.15855331,0.587930798,1.063960633,0.88544688,0.60182073,32.39212795,0.794466927,39.8212083,0.506925547,0.353820267
1058,0.090671357,0.001715988,46.94774659,0.550381343,1.138323913,0.801366093,0.550420265,51.77769465,0.842417116,44.16872845,0.545969663,0.550890286
801,0.090685832,0.001830586,47.11523486,0.638486127,1.108098429,0.854513159,0.494354967,48.63861744,0.852354517,42.44727642,0.534090204,0.413264206
1431,0.090808214,0.001946156,40.0228478,0.633673691,1.149043334,0.87767529,0.528413683,36.85352429,0.636666812,43.1990304,0.521362558,0.591693943
1635,0.09097743,0.001975275,40.43299757,0.657971221,1.159022064,0.818800098,0.575345963,51.5994507,0.71135017,44.77529043,0.460151644,0.596790022
2154,0.091047066,0.002048176,42.58800025,0.660077412,1.188072991,0.806979704,0.465078771,43.39194501,0.388397137,42.50191026,0.535908515,0.630901228
1575,0.091091215,0.002008458,40.9503105,0.594343079,1.178504569,0.875910158,0.54348076,42.24035931,0.55945069,44.00596204,0.487355477,0.476884508
1052,0.091143846,0.001612984,47.63967344,0.543314146,1.16133851,0.817321876,0.555012897,51.02413647,0.797842114,44.94182431,0.552820694,0.527026598
1771,0.091329604,0.002084833,41.87752153,0.602870109,1.155578337,0.796216404,0.47162315,44.3314718,0.744118617,42.49127581,0.474685203,0.584027091
977,0.091446885,0.002238213,39.16032723,0.674656676,1.136223754,0.843061356,0.467800057,58.72930931,0.592589762,43.1290223,0.504108682,0.505580479
632,0.091491948,0.002396902,35.68881583,0.635927164,1.069546891,0.877246189,0.517678217,36.12889103,0.831165658,40.87847288,0.565509197,0.403252638
1071,0.09165113,0.001765786,45.95983658,0.583229895,1.198053707,0.824401524,0.535124717,48.38185647,0.614831958,43.98460596,0.535077053,0.506776646
1699,0.091667264,0.00211432,44.87527515,0.529553259,1.133467608,0.830985825,0.490580901,43.91822959,0.590470772,43.53647597,0.592200168,0.682252704
843,0.091711812,0.001977306,37.12329941,0.649609173,1.144070126,0.80845727,0.520827474,47.56201299,0.687662761,43.51612793,0.470705333,0.441183802
1730,0.091842516,0.002048545,46.73976123,0.606762324,1.111056681,0.847035253,0.565330451,40.39494464,0.672812384,43.67679623,0.555311355,0.615065413
802,0.091898209,0.001902648,46.34393291,0.615615282,1.082957209,0.889134946,0.502133407,50.34710885,0.829670824,42.22921506,0.556883494,0.404879056
709,0.091961378,0.002078092,48.37885927,0.63823767,1.13662808,0.8247241,0.50283061,32.10392131,0.641750395,39.74179737,0.521515965,0.570049313
1262,0.092115814,0.002178418,45.53008679,0.582395464,1.199183584,0.770399026,0.484647161,49.99743418,0.919349191,44.53446891,0.486430146,0.525265462
1105,0.092164197,0.0016334,43.48955878,0.617974971,1.164739989,0.8058331,0.531885155,48.1535199,0.762161724,44.00984953,0.494304621,0.477273535
2373,0.092172549,0.002050334,44.39083112,0.657871327,1.14041502,0.759662423,0.570583177,48.01534991,0.705465263,39.99612181,0.464786145,0.46708296
1354,0.092247376,0.002378766,37.45789677,0.566422691,1.198740268,0.854775069,0.522893038,39.90689089,0.555411062,44.41571911,0.409816701,0.583323263
2094,0.092291672,0.001646805,43.93761646,0.640006987,1.141745857,0.873444592,0.542380865,53.25159801,0.69834158,41.57035875,0.511867785,0.521186455
1384,0.092350747,0.002324994,40.48509004,0.56765671,1.198904907,0.883691654,0.519229411,37.75044733,0.583446061,44.11789154,0.455480848,0.59177411
2186,0.092445297,0.002037648,45.8665713,0.622157192,1.109569828,0.78647982,0.489251655,48.37845678,0.687914586,38.44365359,0.48248972,0.466625878
830,0.092447462,0.001901009,47.25703346,0.663819509,1.134981927,0.803691731,0.534819783,33.97853985,0.775053464,41.96653765,0.487013539,0.462396195
1663,0.092489173,0.002498068,47.69186353,0.54634135,1.058275767,0.865392655,0.492663837,39.94669282,0.659831406,44.98468367,0.556415948,0.721185896
1980,0.092490525,0.002113875,45.25090605,0.606480875,1.186799878,0.840961705,0.469749107,51.01135823,0.664395735,42.89218966,0.458347631,0.543870855
806,0.092575672,0.001680852,39.29948118,0.651174922,1.119580621,0.846199232,0.493984644,48.05185908,0.880665073,41.82432448,0.563256079,0.419076283
2080,0.092786088,0.002018588,40.74558513,0.619333373,1.156817665,0.83165317,0.564149669,49.81911165,0.730818185,42.80696112,0.478565624,0.535205484
1032,0.092877333,0.002035748,42.75195551,0.662856203,1.149533494,0.807380226,0.496896214,49.90209904,0.736640729,43.70958214,0.455836837,0.417561589
1523,0.093031338,0.001794419,44.24892592,0.652073114,1.199897053,0.858719416,0.554641449,44.25845861,0.545112292,38.42998604,0.386884163,0.477932797
2084,0.09305297,0.001590856,38.62552197,0.605388538,1.199826997,0.799381622,0.573564814,46.61015243,0.687841344,42.08600456,0.507011784,0.585263191
2049,0.093069676,0.001973742,42.21826178,0.568726756,1.173503585,0.8481274,0.484791374,48.95451205,0.607900829,41.84446356,0.487954907,0.527844485
962,0.093208429,0.001804018,42.27051451,0.674658938,1.199721649,0.710534079,0.493659967,55.23269338,0.633209235,44.99371328,0.445938089,0.521305534
1735,0.093565024,0.002760916,47.85040465,0.591299711,1.056364392,0.832503928,0.494125674,36.50733703,0.716975512,43.81318368,0.546967655,0.601658083
1082,0.093725655,0.001889874,48.03596025,0.603758072,1.128358217,0.808036101,0.550105462,53.60689855,0.770546938,43.22866069,0.551090846,0.499658772
1688,0.093850442,0.002461934,46.53878525,0.560501389,1.073150714,0.832384833,0.503865854,39.64670475,0.640107154,43.24273657,0.553977141,0.692828013
2398,0.09412066,0.00172103,44.84927655,0.623455129,1.18680562,0.793301594,0.58996487,40.6262335,0.75348711,39.44263649,0.501821424,0.551073301
1973,0.094264223,0.00189231,44.35563502,0.59205852,1.199640793,0.786587388,0.470693349,50.13819392,0.627705409,42.73961558,0.478255472,0.513465869
1815,0.094291125,0.002202672,40.19861909,0.559031719,1.186009694,0.794657335,0.572318642,45.54457944,0.733442692,41.86757352,0.483791087,0.584006885
1646,0.094448204,0.002091544,41.24499994,0.674576112,1.114686921,0.813732682,0.531241344,62.43741838,0.607670624,43.91489646,0.523387803,0.549663767
2391,0.094552466,0.002069158,47.53158297,0.635586036,1.107880173,0.857224912,0.570310896,50.21569555,0.675262226,38.62429665,0.414720145,0.472872187
2180,0.094638496,0.001747876,43.51748493,0.674678882,1.139203027,0.806327109,0.542440591,48.97918533,0.736570959,43.77291354,0.533491272,0.547128783
2432,0.094674559,0.001956511,46.57638919,0.566737306,1.188012077,0.814048011,0.559587971,49.17674748,0.733750277,40.61692211,0.498029152,0.538262714
1800,0.094812739,0.002097116,42.75035939,0.573659764,1.16510675,0.823924859,0.476151775,45.67760448,0.577909125,42.65670824,0.49338425,0.581368038
1847,0.094880844,0.002143084,42.31513737,0.58694713,1.186022758,0.792206004,0.574363843,49.60288115,0.591327316,41.60843519,0.506376427,0.555404319
1041,0.094973454,0.001783197,46.52574931,0.581680845,1.1450892,0.834333422,0.523780587,43.46942235,0.764397233,43.92320764,0.485541873,0.501899109
1470,0.095156631,0.002876718,40.77356758,0.630486564,1.125250284,0.814557728,0.468203252,38.30289263,0.573057622,44.26169405,0.476878544,0.611691931
1629,0.095194223,0.001773451,43.21831695,0.652247369,1.175292388,0.82432769,0.51242045,47.92478084,0.69286709,43.38903346,0.514008679,0.607376941
1918,0.095201841,0.001864592,36.89011368,0.637800451,1.133317416,0.817882078,0.537102484,50.56526944,0.65845514,41.41469808,0.53139245,0.497254829
1947,0.095447191,0.001893166,44.4466643,0.662853428,1.162595663,0.797898834,0.480915334,47.51226381,0.68463164,42.82025761,0.375634309,0.5232198
984,0.095681781,0.001752579,36.83262883,0.618661411,1.199899153,0.821711477,0.5133234,42.28715942,0.673261903,42.67502272,0.518308353,0.613640848
927,0.09639058,0.002091167,39.62765362,0.62123058,1.120100954,0.805748965,0.516929056,54.68686961,0.638793536,43.67122427,0.482991815,0.511601719
1330,0.096398562,0.002051501,39.90189998,0.528319996,1.187188124,0.843095917,0.543755699,47.51991674,0.643621893,44.60495131,0.452474699,0.476802574
2174,0.096402156,0.002038291,41.77848393,0.588573673,1.156835749,0.793396284,0.484391008,50.47052376,0.639158654,43.65313477,0.507673669,0.566965226
1581,0.096713456,0.001981257,41.51398042,0.621507171,1.143486513,0.870320899,0.538807496,44.84802935,0.698380536,44.11035344,0.494387973,0.537126106
1393,0.096719792,0.002059476,42.2530518,0.606851701,1.139770913,0.842620108,0.516552698,40.57752386,0.593008925,44.01714811,0.435000976,0.50790154
1659,0.096929062,0.002358342,47.65989435,0.539607061,1.047655062,0.884879462,0.495876591,36.92979832,0.640396009,44.81626777,0.574281324,0.685045295
2336,0.096932756,0.001899183,45.80852376,0.654776765,1.174659442,0.804529089,0.579852335,48.7484641,0.637015831,40.14331073,0.40948902,0.514957095
26,0.096949464,0.003538676,48.16466101,0.609671506,0.89289835,0.850497642,0.553349292,57.95003695,0.385289874,40.52760756,0.661042315,0.458179835
2108,0.097069347,0.001992899,44.24876643,0.604106978,1.17600343,0.803432971,0.528924067,51.80498768,0.883999705,40.79944715,0.493499046,0.551557922
265,0.097082821,0.002390224,46.66754704,0.640461376,1.132235483,0.835311072,0.504806417,38.8861296,0.778317152,38.49961275,0.361559539,0.472824355
1217,0.097220025,0.002103986,45.07926793,0.614501657,1.198089713,0.801376243,0.519815443,49.88714946,0.754069094,44.97129747,0.401997877,0.490426189
1381,0.097244284,0.002100361,41.56905031,0.582428162,1.161472765,0.873383063,0.515133213,43.88588203,0.531179408,43.79116883,0.419881717,0.566693739
1413,0.097254114,0.002257112,42.33880393,0.545494762,1.19966284,0.847939995,0.509267172,36.24287924,0.597191116,43.42962824,0.515103568,0.480151863
1279,0.097367639,0.002006302,39.53634462,0.609789679,1.07973064,0.876055107,0.500923893,44.23175137,0.733920376,44.547437,0.553868183,0.488587807
1953,0.097437243,0.001858823,40.42827154,0.625450357,1.199592089,0.778133281,0.487273293,48.80890391,0.666660907,42.62441202,0.452864834,0.54636712
2057,0.097832752,0.002234412,37.4172644,0.552756137,1.1881409,0.837825863,0.597202502,48.32744862,0.690103785,43.70132475,0.533099319,0.566630514
1789,0.097952669,0.002057026,42.94586095,0.602218427,1.167712581,0.762587941,0.470072448,44.926734,0.690956743,42.29051653,0.49049899,0.550609771
1287,0.09797406,0.002042874,49.35847645,0.617211593,1.18272483,0.825760562,0.47153024,42.9949059,0.722882541,44.39078006,0.460484064,0.533186597
1817,0.098112215,0.001994781,43.07149681,0.617522498,1.138916779,0.822348679,0.465117901,47.2272807,0.585531075,42.85659486,0.520471761,0.567712404
821,0.098414235,0.001871096,40.18917151,0.642323766,1.169576707,0.815916892,0.505114168,44.241651,0.799191146,44.06446077,0.540018774,0.437928747
1496,0.098496215,0.002045129,42.54049257,0.588783473,1.122579043,0.860785365,0.623279403,45.50505909,0.598878851,43.96122401,0.498193083,0.469695892
151,0.098575478,0.002023301,45.10870502,0.655300397,1.133112133,0.868380557,0.53401775,44.89400043,0.808387203,40.98206236,0.367790854,0.451415927
1722,0.098621241,0.002223982,45.96063126,0.548004322,1.067236948,0.892735994,0.491397891,42.36407101,0.641419066,43.51486099,0.545920582,0.61812767
817,0.098907527,0.001775276,48.88761209,0.641092501,1.147196526,0.811461311,0.512432877,42.77181864,0.846636917,42.66545261,0.517656237,0.452474055
2038,0.099015059,0.002187936,43.09931341,0.648110935,1.130327856,0.828953376,0.52540492,40.18228569,0.576743906,42.0420848,0.499496051,0.510997722
2146,0.099169329,0.002068674,45.13849453,0.584516725,1.126063332,0.781253644,0.577381636,44.90447206,0.869898704,44.35024227,0.47935286,0.534806014
470,0.099432829,0.00226329,40.99577972,0.513436054,1.15402447,0.845531617,0.521255408,78.01384457,0.7359846,38.11398221,0.500950103,0.399105647
750,0.099469589,0.002276074,43.45571464,0.655908042,1.067377598,0.905657353,0.487494131,37.22618211,0.678609228,40.50032011,0.503475833,0.463879594
2175,0.099641465,0.002284858,43.96436035,0.601641511,1.100508021,0.881407982,0.53486779,41.50183169,0.70873853,43.37862283,0.481434669,0.505660421
1021,0.099726508,0.001680327,45.20285999,0.598502227,1.146789051,0.835015553,0.512900265,54.2080707,0.836193705,43.86140792,0.467878655,0.569999522
1191,0.100028809,0.002140176,43.01775089,0.546513597,1.1180118,0.838146156,0.546308605,45.14959896,0.892975863,44.45444716,0.471821353,0.534625671
1680,0.100233271,0.002607114,50.05766372,0.564850529,1.116908528,0.868347193,0.487447782,39.27613095,0.600563252,43.61929179,0.561246097,0.691032608
1039,0.100319001,0.001716241,43.6431077,0.618396652,1.122553982,0.825199612,0.533650909,44.72601321,0.738299128,44.68608507,0.531829815,0.465404277
625,0.100345736,0.002470894,42.5563925,0.644249939,0.957037701,0.905686876,0.503075232,43.32861198,0.794763094,41.93945077,0.646833456,0.300574517
1893,0.100354409,0.001858748,43.91979334,0.600150809,1.199445315,0.749270869,0.545681178,43.61128055,0.621330208,42.8020359,0.44200262,0.520433759
1556,0.100424408,0.002119089,37.165766,0.636553291,1.139613499,0.873713221,0.539785641,40.85747494,0.562733701,44.98730467,0.401658603,0.452274757
2033,0.100426723,0.001948864,43.8589827,0.581074799,1.145736713,0.797813297,0.522318637,53.45119048,0.706727361,43.95359976,0.461528758,0.527081737
726,0.100748467,0.002034697,43.53009095,0.645333838,1.157578248,0.778255108,0.494371427,36.99925629,0.679110061,43.40283341,0.420393627,0.642898883
1830,0.101070804,0.001831442,41.63123941,0.620570978,1.13981355,0.791143348,0.549256665,45.69897396,0.683489994,41.95472142,0.477767674,0.547100403
2255,0.101185386,0.00225699,41.13927789,0.479448475,1.199646328,0.816942756,0.53595778,47.9348938,0.564926497,43.41751097,0.507974356,0.589849607
1102,0.101296742,0.001930515,42.47519797,0.558379338,1.18556732,0.788978505,0.537032751,54.24094532,0.793677091,43.45675277,0.465535634,0.614658731
2374,0.1012976,0.001923187,46.97838692,0.624033881,1.186735992,0.811171501,0.586682032,53.30512163,0.59117327,39.11111361,0.416610331,0.514023006
1960,0.10130274,0.001988619,43.35962752,0.628428742,1.186274054,0.765851946,0.475691487,48.30023032,0.659655281,42.71475315,0.41070715,0.529810399
736,0.101355923,0.002380312,34.89587835,0.57335787,1.171430664,0.881289311,0.478815022,43.1588208,0.669065739,42.19430266,0.516240377,0.473968436
2126,0.101548389,0.002237918,45.83698074,0.574834553,1.199241249,0.84514878,0.473482789,41.78327238,0.708296637,43.13838531,0.477586102,0.601782418
1652,0.101617209,0.002205673,47.11036594,0.557947566,1.071971559,0.870492521,0.489193217,38.28968087,0.66103054,44.90651191,0.553694322,0.676811765
1775,0.101726446,0.001910541,42.00981507,0.621521371,1.152387742,0.781550353,0.479126305,47.01797475,0.740550872,42.04242607,0.498677099,0.565919493
1228,0.101905282,0.001951827,42.55803207,0.630462941,1.172456469,0.853671832,0.498245938,54.95525396,0.704545134,43.97861719,0.485328281,0.587001365
2102,0.102112761,0.002295829,43.43567723,0.596851895,1.187278459,0.776106847,0.47378017,48.80820604,0.630104648,43.2286844,0.418749835,0.605561225
1487,0.10223564,0.002316576,40.83766021,0.597427877,1.199662675,0.800034088,0.533421895,49.24992749,0.678314841,43.8741522,0.437370426,0.520095601
1718,0.102284099,0.002228992,46.87744461,0.588212813,1.104646637,0.874497926,0.616315944,43.78897787,0.69454072,43.25840653,0.569759344,0.727292089
965,0.102285031,0.002025025,45.4870321,0.658864428,1.042943261,0.810184934,0.487997716,57.93380234,0.723633621,42.73590767,0.504596632,0.446106785
1059,0.102591131,0.001843484,45.62705959,0.573850154,1.156208663,0.848930169,0.544985667,54.31686498,0.809243988,44.45058142,0.532740081,0.514399478
1924,0.102626408,0.00172566,43.21752969,0.568595776,1.187631491,0.765349177,0.58267456,40.86173851,0.716764722,42.90121468,0.497551294,0.557890122
455,0.102658505,0.001957278,49.30515177,0.587786285,1.090889425,0.79166128,0.50967633,31.22006192,0.782362357,40.09012972,0.627965309,0.312367539
1684,0.102678191,0.002320335,48.33395452,0.551836019,1.084207829,0.856000039,0.477882499,40.90212602,0.650568712,44.36024379,0.526478795,0.713502486
836,0.102725666,0.001672064,49.69409189,0.674759173,1.078634089,0.831692816,0.497339719,42.74956641,0.770738776,42.53939203,0.588945111,0.453961213
462,0.102770985,0.002191423,39.70936991,0.471160799,1.166412748,0.876541032,0.561140769,25.08132936,0.724010708,42.71454913,0.683233225,0.300217865
