0,rmse,SLATB001,SLATB003,SPAN,EFFTB003,TMNFTB003,CVO,FLTB001,TDWI,CVS,EFFTB001,KDIFTB003,NCRIT_FR,AMAXTB001,NMAXLV_TB003,NMAXLV_TB007,NRESIDLV
36,0.717812717,0.003371857,0.001444558,41.53710183,0.368706197,1.040901619,0.815188625,0.510560371,28.15273651,0.74380927,0.561179469,0.600073247,1.148681014,78.55037074,0.055169082,0.077416784,0.002686418
37,0.833112438,0.00368763,0.001296267,29.49816799,0.225913591,0.989992131,0.783640957,0.466101395,62.2689826,0.809008248,0.415270013,0.857727973,1.355560784,55.26023941,0.044150397,0.048176858,0.003344658
38,0.800331147,0.002515073,0.001074451,36.61914022,0.28093371,1.079832376,0.572633767,0.485698814,75.10245486,0.696417129,0.619472858,0.73709229,1.238532497,39.21179394,0.068434616,0.013643113,0.006062499
39,0.721745564,0.003030762,0.001494917,32.71204864,0.463882458,0.7870783,0.744938513,0.527965006,55.5911154,0.880614734,0.462313484,0.788189709,1.440092817,61.06965101,0.020616815,0.020745515,0.005583107
40,1.017429049,0.003236939,0.000989928,25.51933401,0.296807561,0.879072178,0.861120446,0.59333843,71.07191574,0.67419869,0.356954159,0.435204444,1.311643765,51.45223447,0.08641056,0.030598727,0.004845677
41,0.628019494,0.002470811,0.00113572,38.39776714,0.540898364,1.198765841,0.816803823,0.552642584,63.57715669,0.496322571,0.554034834,0.687144364,1.133287296,45.07102228,0.067864227,0.039367547,0.005135573
42,0.590439859,0.003877047,0.001367146,35.19222317,0.357717203,1.12499333,0.710891216,0.501704021,66.48228846,0.635431705,0.408390585,0.857449302,1.024588441,40.78081358,0.077119997,0.026902761,0.004195983
43,0.990237526,0.00284062,0.001196673,17.01386553,0.416633751,1.168319173,0.695308992,0.620499462,74.21540902,0.814234856,0.288067842,0.307108215,1.353676997,84.98786904,0.038656099,0.014693935,0.003670886
44,0.667816124,0.003576188,0.001428307,41.36379695,0.637373067,0.700075342,0.795114379,0.582558975,59.73755575,0.859817119,0.438778818,0.594320808,1.497744395,63.0453731,0.031087041,0.03334866,0.003120669
45,1.060645931,0.003356571,0.001267027,22.20930499,0.499779139,0.504620507,0.888822595,0.686610844,78.01849738,0.431993395,0.470406577,0.389399635,1.451602616,43.78314648,0.026305043,0.026822957,0.007417022
46,0.935817059,0.002654885,0.001323276,24.54404977,0.332424109,0.932840709,0.620934208,0.482075961,55.51308357,0.581298684,0.360568144,0.656339523,0.842068859,51.18387244,0.014876609,0.021115173,0.002431642
47,1.023412354,0.001971372,0.001086086,30.34893839,0.386444781,0.989082427,0.833683978,0.538855096,37.49899452,0.704921431,0.334401608,0.811143149,1.373160828,38.55769521,0.018846178,0.041548184,0.006253127
48,0.775329859,0.002956636,0.000820051,33.01939762,0.557088802,1.054464903,0.631970506,0.602875507,68.1716705,0.93080729,0.71443168,0.867266442,0.630805374,54.46169943,0.0225812,0.06267149,0.006675549
49,0.896392451,0.003170582,0.001163224,27.24935396,0.459640672,0.861884721,0.596027781,0.5527003,70.69841144,0.790683927,0.506891793,0.772166682,1.231477765,71.14523995,0.024647313,0.051434722,0.005303696
50,0.871993697,0.00364823,0.000950745,42.60670932,0.597367555,0.611044171,0.659191277,0.652154758,46.15105425,0.679899456,0.255258089,0.899888188,1.29331978,66.90417489,0.044976884,0.078187085,0.004898529
51,0.846820704,0.003395883,0.001049124,23.24534001,0.227731634,1.01884295,0.829105643,0.477423658,51.33895107,0.761804973,0.582956695,0.513939044,0.782540609,75.66069746,0.037565542,0.024740307,0.003101639
52,0.907476404,0.002118349,0.001028067,47.5074242,0.368823928,0.949346979,0.853574314,0.574777951,57.76759226,0.525355142,0.619130583,0.621804321,1.384283439,59.60337267,0.031383471,0.054796339,0.005510416
53,0.705046897,0.001751736,0.001420361,36.48264229,0.501198246,1.103599692,0.541803399,0.49808801,64.87148997,0.601927221,0.292550285,0.737096763,1.10468688,49.39335161,0.063431346,0.019022323,0.006995094
54,0.904696784,0.003123208,0.001117673,20.66727277,0.442892359,0.906858394,0.726300893,0.51268755,25.54873224,0.653860395,0.521543094,0.692809148,0.970786745,45.46064062,0.055049578,0.01477071,0.005830969
55,0.758372975,0.002710943,0.000583122,29.33621526,0.624330476,1.165345881,0.690029755,0.626950005,44.94580039,0.564775452,0.480456717,0.581385727,0.887878828,69.32513744,0.081176411,0.010037589,0.007639843
56,0.923512873,0.002415155,0.00126489,32.09876574,0.337915143,0.813529633,0.754438906,0.530939597,79.67550932,0.46004236,0.391307206,0.880102899,1.154477275,55.65280724,0.047332984,0.033343845,0.00412924
57,0.712703555,0.003804501,0.001470293,34.28529126,0.247381315,0.966931356,0.797442148,0.551382635,73.80624333,0.789412525,0.538199416,0.357265876,1.317255948,35.34262653,0.013184038,0.04661153,0.003560601
58,0.861277701,0.002321771,0.001205349,39.21714797,0.407065443,1.130774025,0.667034115,0.585773121,35.7889383,0.337159198,0.438164345,0.842492232,1.389000962,64.65214686,0.027886871,0.02764702,0.004614326
59,1.028898171,0.002533232,0.00072653,26.4320686,0.310725091,0.743449059,0.774824886,0.519476599,60.93235855,0.730105165,0.638571516,0.457061567,1.055201206,52.73827259,0.041990534,0.022990758,0.006299441
60,0.863346104,0.003077628,0.001372192,31.03970658,0.575702147,0.671185362,0.889363128,0.567011938,72.15107824,0.536061382,0.696047221,0.757714791,1.464077032,36.93553335,0.018627779,0.011991996,0.007401871
61,0.948742934,0.002861017,0.000848995,28.55851572,0.543660232,1.185237323,0.858263062,0.706670383,78.12756765,0.710906136,0.31068083,0.654838384,1.261190479,39.82708787,0.011927822,0.064703949,0.004336708
62,0.593010489,0.00324388,0.001299183,43.33933311,0.427224871,1.072743399,0.71656624,0.473379475,54.38475986,0.827855612,0.560141242,0.794771775,1.209350562,42.10954676,0.03671482,0.039232824,0.003913577
63,0.724341593,0.003619003,0.001493418,37.53385405,0.398044146,1.106331902,0.805235355,0.754311703,51.63391962,0.750082161,0.599909266,0.874422743,0.604708371,82.18651588,0.021643307,0.088806539,0.005658888
64,0.776606778,0.003442913,0.001397791,39.93614413,0.450591802,1.031187861,0.892577919,0.610839984,67.42240914,0.639507147,0.491408733,0.732124225,1.333322135,43.873936,0.017201961,0.072485524,0.00796942
65,0.999461056,0.002741117,0.000915669,18.87007064,0.292596849,1.006055248,0.826494518,0.672939359,40.11381637,0.858582665,0.7263903,0.813051459,1.405249914,49.20395209,0.025208546,0.017680821,0.005047188
66,0.958897636,0.002575459,0.001361794,16.86114876,0.424937296,1.155634501,0.906343595,0.633217411,62.67670874,0.778557498,0.748853548,0.82922455,1.180130324,57.1814414,0.014697877,0.014716121,0.00332647
67,0.562923699,0.002956746,0.001391209,46.30969433,0.492409544,1.093072537,0.843381632,0.758088007,57.81028871,0.724173561,0.680948911,0.765631826,1.112134052,48.5433204,0.010621244,0.012084012,0.004421551
68,0.411080731,0.002626931,0.00132937,35.92188776,0.473584715,1.115844536,0.873327127,0.742509082,65.44244249,0.678341915,0.698981575,0.845626021,1.17289126,36.5864209,0.010335897,0.010120759,0.004777913
69,0.477233536,0.002196877,0.00115361,35.58919127,0.477039807,1.058943098,0.86986788,0.735804007,70.23128603,0.681529979,0.710523067,0.705967062,1.283912854,37.07698895,0.032856898,0.019996735,0.00478051
70,0.381132328,0.002324893,0.001321644,33.24775421,0.367695216,1.175670249,0.893441786,0.709401116,75.86289583,0.662324268,0.643067256,0.840846356,1.044162017,35.0812153,0.013142035,0.024700778,0.006133646
71,0.335814707,0.001887805,0.001324967,35.6876682,0.475387525,1.197786327,0.893888224,0.705508601,64.56903226,0.511815958,0.642655135,0.896906873,0.925002733,40.42635874,0.017475948,0.023736162,0.006142417
72,0.424289924,0.001489641,0.001326527,38.64045576,0.368264371,1.178888923,0.865380622,0.706033939,64.91450997,0.509161923,0.637848833,0.895624707,0.916038447,39.98907184,0.019452448,0.024597678,0.006622095
73,0.403968653,0.00197526,0.001220589,36.32543497,0.510818119,1.086247881,0.884718467,0.735920009,60.828917,0.369939611,0.657629275,0.848734501,0.774916613,41.92391564,0.028912113,0.029465155,0.006936753
74,0.459376092,0.001879927,0.00122293,37.76486142,0.508372968,1.083997522,0.895135535,0.661425924,61.26324473,0.378472934,0.656483067,0.786563235,0.726665324,42.55836027,0.028455911,0.032866201,0.006929004
75,0.508690533,0.001564241,0.001013527,40.65477109,0.532192671,1.194699056,0.884017981,0.69372807,58.46304503,0.338938681,0.675059995,0.883585822,0.7905797,45.6300091,0.035249891,0.036288413,0.007146746
76,0.653559595,0.001345549,0.001105562,32.25148757,0.618727317,1.00337007,0.845947194,0.723412304,49.86871697,0.4650819,0.6366145,0.899115509,0.691793395,50.23783264,0.030484748,0.040255862,0.006451867
77,0.686724474,0.001629673,0.001178586,30.94029408,0.565012349,0.977742361,0.786275838,0.772575373,75.458224,0.395008237,0.587160902,0.670194371,0.870068872,44.24451048,0.047061986,0.028730393,0.006129086
78,0.346479,0.001969122,0.001240493,34.63161848,0.58513195,1.198423503,0.822946486,0.681471576,66.84124185,0.426139202,0.727190043,0.854990641,0.755360212,47.64618889,0.024886943,0.043622977,0.006763087
79,0.998983491,0.001769252,0.001250236,34.49459689,0.588119938,0.557652747,0.822285083,0.678818226,66.93479717,0.43458858,0.733760963,0.795298535,0.978964843,46.55748747,0.02365813,0.050870578,0.007600009
80,0.537139261,0.002078418,0.001288508,33.20074511,0.673894157,1.16853091,0.837123261,0.708751652,63.50755422,0.443414031,0.683657212,0.872071156,0.933916207,53.38410598,0.014127922,0.057276717,0.005344968
81,0.404252197,0.00170887,0.001147093,41.75931742,0.648337721,1.143620062,0.752730512,0.665318139,73.71829411,0.410946606,0.61275484,0.718529189,0.666455121,47.72165069,0.017085348,0.043173839,0.00726143
82,1.014979527,0.001413067,0.001424457,28.41016726,0.351540373,0.769196209,0.810197189,0.650835988,76.19931979,0.563095734,0.572431038,0.805677061,1.054598131,38.14383268,0.026068859,0.053813916,0.006753709
83,0.681538643,0.001819924,0.001092868,44.04502116,0.262066206,1.041634317,0.854065533,0.681335786,56.0408131,0.476782577,0.735984305,0.777476405,0.750769363,59.53819022,0.020934954,0.048152423,0.005727131
84,0.412578558,0.002261913,0.001471914,37.31516155,0.318919898,1.197935543,0.899941924,0.69842608,68.58701787,0.614633929,0.721568234,0.54315286,0.52806409,52.05590306,0.039439236,0.034979156,0.006178287
85,0.871256939,0.002160506,0.001065021,26.93152437,0.551729319,0.946247899,0.803819516,0.726593813,53.9017761,0.350608163,0.545069979,0.41276007,0.842487391,40.88335465,0.05281993,0.06066567,0.007830078
86,0.891798572,0.002043196,0.001449449,25.26228869,0.452253863,0.837302871,0.767912838,0.643016327,71.86731331,0.53803952,0.631175341,0.330302544,0.941360824,39.36821278,0.032308808,0.025915165,0.005986791
87,0.575871155,0.001931062,0.001273759,33.96214154,0.605704133,1.178872894,0.788386297,0.714846909,78.18122688,0.585374452,0.705697492,0.637807736,1.00865883,61.35540805,0.042692183,0.03195175,0.006543719
88,0.633164397,0.001629426,0.001349851,35.01394418,0.377945984,1.13034262,0.742203419,0.691149074,70.0536188,0.508319472,0.516773198,0.751555942,0.883790025,56.24763934,0.059694514,0.044430145,0.006383438
89,0.852699546,0.001302991,0.001314568,38.84002046,0.659402005,0.721537347,0.837572497,0.756335645,43.37052736,0.548435701,0.667105724,0.861321006,0.58242246,54.25045479,0.015945681,0.037797767,0.007295747
90,0.946757084,0.002371374,0.000985512,39.83949753,0.634799573,0.512532943,0.879460783,0.652836293,66.27533098,0.514988534,0.599515642,0.826966523,0.816060961,42.87766298,0.02649777,0.022727397,0.006780078
91,0.494292933,0.002262539,0.001190511,28.98140653,0.532533512,1.155090489,0.680905601,0.745343361,63.88157361,0.41279556,0.687152219,0.728671846,0.751722177,50.51108386,0.023999686,0.030792268,0.005375665
92,0.594808714,0.002455148,0.001244889,48.56472189,0.567339074,1.064954511,0.703253815,0.63486144,74.84339478,0.449805992,0.577929166,0.480116254,1.038248613,68.41549735,0.018121663,0.041935495,0.007712725
93,0.567717054,0.001828708,0.00112732,31.33393461,0.587558122,0.906777704,0.863380081,0.729700714,59.68851097,0.597200798,0.625708334,0.887382408,0.988471496,47.24124167,0.013073161,0.035072752,0.005860907
94,0.597749143,0.001547208,0.001495702,30.31792692,0.343770428,1.100212914,0.594988178,0.701217575,79.88656071,0.63077142,0.645039616,0.819853162,0.954093397,74.83563073,0.036024782,0.049065643,0.007009778
95,0.861826318,0.001882752,0.001047241,40.61283713,0.240266754,0.876756571,0.724012291,0.683159376,73.21404282,0.658018732,0.647932948,0.69834771,0.906840245,44.60401371,0.063497114,0.045509128,0.007546466
96,0.800078235,0.001431685,0.001446082,42.05163871,0.492097664,0.808690834,0.819414847,0.715377779,56.73736443,0.487513693,0.605422546,0.855502948,1.083267577,58.59809716,0.022262789,0.066988766,0.005041646
97,0.565270084,0.002145239,0.001412205,27.4427193,0.39264551,1.122458743,0.898310184,0.611255457,67.90885147,0.570239281,0.570261845,0.680519467,0.625242491,37.67180177,0.048750447,0.01664237,0.005596529
98,0.905312829,0.002335928,0.001286008,33.42148917,0.410768655,0.681011063,0.828499273,0.768782735,68.93349086,0.391343903,0.720948369,0.570918979,0.853352803,35.60105052,0.073967329,0.05940385,0.005440173
99,0.966666025,0.001700054,0.000950228,45.79867385,0.615960875,0.623128239,0.848302324,0.669003821,71.12630585,0.357840562,0.592453731,0.521377336,0.804688175,63.66555652,0.020167302,0.055613032,0.005926562
100,0.831677764,0.002027925,0.001174106,23.16585542,0.468138734,1.029627507,0.642545242,0.658481183,78.64816408,0.499605463,0.70493295,0.763810546,0.657377203,46.1202828,0.076985414,0.081611722,0.006247505
101,0.57627685,0.001932455,0.001219429,32.48397548,0.431716932,1.04608452,0.776154206,0.744168315,62.14581312,0.474244719,0.666918599,0.835531582,0.545034286,41.31016332,0.029975494,0.071941606,0.005724528
102,0.996331116,0.002194767,0.001348409,38.1952807,0.29209495,0.649487251,0.869694033,0.715940769,30.19946221,0.551245934,0.676043377,0.805796528,1.129400176,40.02686588,0.04155333,0.01991222,0.005137863
103,0.729207165,0.002529452,0.000558114,37.27196069,0.330496986,1.141397397,0.546415351,0.69111681,54.92967315,0.617474906,0.529714363,0.869407533,0.866254167,72.4731447,0.057380397,0.05246648,0.006506388
104,0.445483838,0.002453735,0.000792152,43.02082373,0.360834502,1.171256288,0.795989941,0.763021748,51.54943966,0.423155772,0.744818442,0.614794189,0.685925341,38.80878021,0.038049758,0.038269765,0.006861236
105,0.472917197,0.001572018,0.001304979,44.33016668,0.419189404,1.112655552,0.855001068,0.67316827,52.76585394,0.526615705,0.549399121,0.640345705,1.03209541,43.35178224,0.03424364,0.013021771,0.006086808
106,0.532891004,0.002062198,0.000865094,35.27062535,0.542603931,1.006708259,0.810230863,0.593990182,57.37246545,0.600111033,0.619583697,0.744515664,0.994124401,49.95538165,0.026830008,0.021465696,0.00710145
107,0.388638205,0.002255004,0.001254855,30.87637161,0.517283423,1.185828458,0.90409225,0.748950954,50.12466109,0.395642214,0.502229099,0.777967949,0.703722479,86.74345162,0.012149133,0.026232719,0.007999632
108,0.592258528,0.002803077,0.001394466,47.52979103,0.442853009,0.97273451,0.877319281,0.69878485,77.23253844,0.574612306,0.737280514,0.671116844,0.900802636,47.87479022,0.015059178,0.074527749,0.006684312
109,0.566090074,0.00237683,0.001101955,31.82019829,0.307547081,1.19924498,0.890023413,0.630506736,47.012966,0.66497981,0.559599816,0.886397224,0.764129446,77.51072448,0.085229963,0.024401895,0.007251296
110,0.674634244,0.002108928,0.001128962,29.7602957,0.375489904,1.155360624,0.512770519,0.687471916,72.82413691,0.458663989,0.690716252,0.798733838,0.953604918,65.36267826,0.045743938,0.041211454,0.005261165
111,0.499014164,0.001975683,0.001019029,35.96264516,0.459507525,1.082494516,0.758818555,0.612480108,64.70884505,0.710091622,0.483867718,0.899138101,1.076291231,61.63199096,0.018833465,0.028687053,0.006397043
112,0.987530765,0.001754993,0.000626353,20.59373415,0.494245913,1.069752152,0.732912331,0.729242399,74.76062201,0.690779022,0.514128298,0.599845648,0.806474531,52.72530574,0.069396007,0.046675757,0.007451943
113,0.500189292,0.002588551,0.001208443,41.2198923,0.266830429,0.932692525,0.861640229,0.638922973,66.1222705,0.981214727,0.61050717,0.723667725,0.830534869,35.90643613,0.016543204,0.018619141,0.004890917
114,0.586688566,0.001662759,0.000887579,33.66333554,0.483080615,1.10174274,0.747045215,0.657705776,60.77689946,0.648220612,0.699448542,0.817140787,0.724723978,35.09762471,0.033334011,0.015839672,0.004542639
115,0.947845523,0.002686794,0.001476519,34.51942935,0.276561331,0.59126419,0.840843744,0.733205587,76.58091585,0.495568845,0.658742975,0.8509486,1.210659066,57.17730891,0.051745684,0.062940966,0.005505377
116,0.492161013,0.001874618,0.001370114,36.88570185,0.555228688,0.990524939,0.831073861,0.624476582,70.76451564,0.631751479,0.725859194,0.745736607,0.601098032,44.99276595,0.040544386,0.03504332,0.007848057
117,0.741662337,0.002327169,0.001154262,26.26044883,0.401162876,0.945599267,0.768889771,0.64851602,67.27149986,0.757200399,0.454533178,0.705015258,0.921939919,49.0503496,0.010188707,0.032133175,0.006319052
118,0.797521386,0.00130774,0.00143481,24.3532178,0.605898381,0.844396823,0.80285297,0.710984639,63.71530003,0.875500409,0.568501668,0.836354635,1.241911191,55.03429159,0.0236092,0.023413471,0.006621716
119,0.534390234,0.001806938,0.001079224,39.47138322,0.586840866,1.135940598,0.71753506,0.665690962,59.38954133,0.38031124,0.71388534,0.783460337,1.147408807,37.13092784,0.021357378,0.033846332,0.005987667
120,0.573367965,0.002215328,0.001233431,27.7038753,0.508780872,1.199068038,0.78833132,0.721927454,72.16223653,0.800092049,0.749785864,0.373443108,0.552625051,51.30720931,0.029075563,0.027792953,0.005780739
121,0.85674517,0.00158312,0.001339953,38.07057838,0.32186105,0.859313756,0.880830169,0.676455673,61.71783209,0.539977494,0.629721368,0.8650492,1.093936867,53.57234547,0.013774988,0.068026696,0.006189475
122,0.730274794,0.002013045,0.001274224,32.65902036,0.523969478,0.898993909,0.703310985,0.751173441,34.87106356,0.429813849,0.534604273,0.55523907,1.054840629,59.71136676,0.027125667,0.042451212,0.007358681
123,0.596660424,0.002492096,0.001318472,25.26364451,0.387769531,1.16566739,0.895889664,0.701341233,69.57022156,0.355328689,0.649093756,0.761606301,0.877384485,42.09583433,0.043562628,0.038133439,0.006786852
124,0.935488402,0.002758123,0.000747368,29.11874389,0.35260049,0.957887401,0.818451726,0.774754763,58.94958452,0.333508476,0.590083743,0.322104396,1.123905438,40.77451454,0.01138045,0.03118504,0.007158847
125,0.654283778,0.00144114,0.00141132,39.95595351,0.644530699,1.054863149,0.906285426,0.619525728,45.65732795,0.519663126,0.473267411,0.881949248,0.972669996,37.90890133,0.024980485,0.050059595,0.004632143
126,1.058587776,0.001489328,0.000972721,23.60298417,0.340285867,0.772365362,0.845998781,0.738017251,48.4658649,0.907333517,0.675962071,0.43627127,0.999942437,46.86663878,0.031910077,0.065652342,0.004300834
127,0.603461885,0.002419072,0.001005426,42.16589626,0.531537456,0.917934843,0.669407473,0.76397472,79.20547389,0.444873973,0.54313416,0.823779278,0.798135737,43.82267041,0.064933039,0.04027803,0.005654214
128,0.402219711,0.001717349,0.001189016,43.48087198,0.630437096,1.116302855,0.65076805,0.640846243,75.75540642,0.772156038,0.600517165,0.498959963,0.653782125,45.45560031,0.017324907,0.036404425,0.004968996
129,0.95831696,0.001374682,0.001456164,35.64553478,0.303092102,1.018057511,0.780183057,0.684093843,40.29964401,0.588734733,0.430906224,0.660861909,1.019446493,39.82820026,0.089943335,0.057641808,0.007014942
130,0.413824065,0.003034989,0.001378687,44.77278566,0.569310644,0.819131885,0.869914901,0.718682025,65.72079501,0.405455047,0.692559682,0.897960664,0.777426117,51.97171998,0.019856649,0.044578491,0.007587881
131,0.549835653,0.00192832,0.000913489,30.2319822,0.664937295,1.093132291,0.885568544,0.694436489,74.10010059,0.549398283,0.661100287,0.611075332,0.849881782,35.05052506,0.035471514,0.04701873,0.007735612
